Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2008,"25.99 Library science, other",2,"$34,800", 30 
Overall (All Graduates),2009,"25.99 Library science, other",2,n/a, n/a 
Overall (All Graduates),2010,"25.99 Library science, other",2,n/a, n/a 
Overall (All Graduates),2011,"25.99 Library science, other",2,"$34,900", 30 
Overall (All Graduates),2012,"25.99 Library science, other",2,n/a, n/a 
Overall (All Graduates),2013,"25.99 Library science, other",2,"$32,300", 20 
Overall (All Graduates),2005,"26.01 Biology, general",2,"$44,400", 140 
Overall (All Graduates),2006,"26.01 Biology, general",2,"$45,500", 170 
Overall (All Graduates),2007,"26.01 Biology, general",2,"$44,400", 190 
Overall (All Graduates),2008,"26.01 Biology, general",2,"$46,000", 180 
Overall (All Graduates),2009,"26.01 Biology, general",2,"$43,200", 180 
Overall (All Graduates),2010,"26.01 Biology, general",2,"$44,900", 170 
Overall (All Graduates),2011,"26.01 Biology, general",2,"$41,400", 210 
Overall (All Graduates),2012,"26.01 Biology, general",2,"$44,800", 210 
Overall (All Graduates),2013,"26.01 Biology, general",2,"$40,100", 270 
Overall (All Graduates),2005,26.02 Biochemistry/biophysics and molecular biology,2,"$40,800", 20 
Overall (All Graduates),2006,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2007,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2008,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2009,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2010,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2011,26.02 Biochemistry/biophysics and molecular biology,2,"$41,400", 20 
Overall (All Graduates),2012,26.02 Biochemistry/biophysics and molecular biology,2,"$42,500", 20 
Overall (All Graduates),2013,26.02 Biochemistry/biophysics and molecular biology,2,n/a, n/a 
Overall (All Graduates),2005,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2006,26.07 Zoology/animal biology,2,"$38,100", 20 
Overall (All Graduates),2007,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2008,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2009,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2010,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2011,26.07 Zoology/animal biology,2,n/a, n/a 
Overall (All Graduates),2012,26.07 Zoology/animal biology,2,"$39,900", 20 
Overall (All Graduates),2013,26.07 Zoology/animal biology,2,"$39,800", 20 
Overall (All Graduates),2005,"26.13 Ecology, evolution, systematics and population biology",2,"$55,200", 40 
Overall (All Graduates),2006,"26.13 Ecology, evolution, systematics and population biology",2,"$58,800", 50 
Overall (All Graduates),2007,"26.13 Ecology, evolution, systematics and population biology",2,"$52,800", 40 
Overall (All Graduates),2008,"26.13 Ecology, evolution, systematics and population biology",2,"$50,100", 40 
Overall (All Graduates),2009,"26.13 Ecology, evolution, systematics and population biology",2,"$55,100", 30 
Overall (All Graduates),2010,"26.13 Ecology, evolution, systematics and population biology",2,"$51,500", 40 
Overall (All Graduates),2011,"26.13 Ecology, evolution, systematics and population biology",2,"$51,900", 50 
Overall (All Graduates),2012,"26.13 Ecology, evolution, systematics and population biology",2,"$63,100", 50 
Overall (All Graduates),2013,"26.13 Ecology, evolution, systematics and population biology",2,"$37,800", 30 
Overall (All Graduates),2005,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2006,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2007,26.15 Neurobiology and neurosciences,2,"$29,300", 20 
Overall (All Graduates),2008,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2009,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2010,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2011,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2012,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2013,26.15 Neurobiology and neurosciences,2,n/a, n/a 
Overall (All Graduates),2005,27.01 Mathematics,2,"$43,300", 30 
Overall (All Graduates),2006,27.01 Mathematics,2,"$57,800", 20 
Overall (All Graduates),2007,27.01 Mathematics,2,"$49,600", 40 
Overall (All Graduates),2008,27.01 Mathematics,2,"$35,100", 20 
Overall (All Graduates),2009,27.01 Mathematics,2,"$48,600", 30 
Overall (All Graduates),2010,27.01 Mathematics,2,"$44,100", 30 
Overall (All Graduates),2011,27.01 Mathematics,2,"$54,800", 20 
Overall (All Graduates),2012,27.01 Mathematics,2,n/a, n/a 
Overall (All Graduates),2013,27.01 Mathematics,2,"$50,200", 20 
Overall (All Graduates),2005,27.05 Statistics,2,n/a, n/a 
Overall (All Graduates),2006,27.05 Statistics,2,"$69,400", 20 
Overall (All Graduates),2007,27.05 Statistics,2,"$55,500", 20 
Overall (All Graduates),2008,27.05 Statistics,2,"$57,400", 20 
Overall (All Graduates),2009,27.05 Statistics,2,"$53,600", 20 
Overall (All Graduates),2010,27.05 Statistics,2,"$66,100", 20 
Overall (All Graduates),2011,27.05 Statistics,2,"$65,300", 20 
Overall (All Graduates),2012,27.05 Statistics,2,"$68,000", 30 
Overall (All Graduates),2013,27.05 Statistics,2,n/a, n/a 
Overall (All Graduates),2005,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2006,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2007,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2008,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2009,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2010,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2011,30.17 Behavioural sciences,2,"$40,000", 20 
Overall (All Graduates),2012,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2013,30.17 Behavioural sciences,2,n/a, n/a 
Overall (All Graduates),2005,30.19 Nutrition sciences,2,n/a, n/a 
Overall (All Graduates),2006,30.19 Nutrition sciences,2,"$61,800", 30 
Overall (All Graduates),2007,30.19 Nutrition sciences,2,"$74,600", 30 
Overall (All Graduates),2008,30.19 Nutrition sciences,2,"$69,200", 30 
Overall (All Graduates),2009,30.19 Nutrition sciences,2,"$71,700", 30 
Overall (All Graduates),2010,30.19 Nutrition sciences,2,"$80,000", 30 
Overall (All Graduates),2011,30.19 Nutrition sciences,2,"$80,000", 50 
Overall (All Graduates),2012,30.19 Nutrition sciences,2,"$78,400", 30 
Overall (All Graduates),2013,30.19 Nutrition sciences,2,"$67,100", 40 
Overall (All Graduates),2005,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2006,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2007,"30.99 Multidisciplinary/interdisciplinary studies, other",2,"$43,500", 20 
Overall (All Graduates),2008,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2009,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2010,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2011,"30.99 Multidisciplinary/interdisciplinary studies, other",2,"$69,000", 20 
Overall (All Graduates),2012,"30.99 Multidisciplinary/interdisciplinary studies, other",2,n/a, n/a 
Overall (All Graduates),2013,"30.99 Multidisciplinary/interdisciplinary studies, other",2,"$54,700", 30 
Overall (All Graduates),2005,"31.01 Parks, recreation and leisure studies",2,"$38,600", 40 
Overall (All Graduates),2006,"31.01 Parks, recreation and leisure studies",2,"$39,800", 40 
Overall (All Graduates),2007,"31.01 Parks, recreation and leisure studies",2,"$41,300", 30 
Overall (All Graduates),2008,"31.01 Parks, recreation and leisure studies",2,"$47,100", 60 
Overall (All Graduates),2009,"31.01 Parks, recreation and leisure studies",2,"$43,000", 40 
Overall (All Graduates),2010,"31.01 Parks, recreation and leisure studies",2,"$36,400", 50 
Overall (All Graduates),2011,"31.01 Parks, recreation and leisure studies",2,"$43,100", 40 
Overall (All Graduates),2012,"31.01 Parks, recreation and leisure studies",2,"$45,900", 30 
Overall (All Graduates),2013,"31.01 Parks, recreation and leisure studies",2,"$38,000", 40 
Overall (All Graduates),2005,31.05 Health and physical education/fitness,2,"$45,900", 230 
Overall (All Graduates),2006,31.05 Health and physical education/fitness,2,"$42,200", 210 
Overall (All Graduates),2007,31.05 Health and physical education/fitness,2,"$45,200", 230 
Overall (All Graduates),2008,31.05 Health and physical education/fitness,2,"$41,200", 190 
Overall (All Graduates),2009,31.05 Health and physical education/fitness,2,"$42,800", 210 
Overall (All Graduates),2010,31.05 Health and physical education/fitness,2,"$43,300", 190 
Overall (All Graduates),2011,31.05 Health and physical education/fitness,2,"$38,700", 230 
Overall (All Graduates),2012,31.05 Health and physical education/fitness,2,"$42,500", 300 
Overall (All Graduates),2013,31.05 Health and physical education/fitness,2,"$45,100", 260 
Overall (All Graduates),2005,"38.01 Philosophy, logic and ethics",2,n/a, n/a 
Overall (All Graduates),2006,"38.01 Philosophy, logic and ethics",2,"$34,700", 30 
Overall (All Graduates),2007,"38.01 Philosophy, logic and ethics",2,"$33,300", 20 
Overall (All Graduates),2008,"38.01 Philosophy, logic and ethics",2,n/a, n/a 
Overall (All Graduates),2009,"38.01 Philosophy, logic and ethics",2,"$29,700", 20 
Overall (All Graduates),2010,"38.01 Philosophy, logic and ethics",2,"$46,400", 30 
Overall (All Graduates),2011,"38.01 Philosophy, logic and ethics",2,"$46,800", 20 
Overall (All Graduates),2012,"38.01 Philosophy, logic and ethics",2,"$31,200", 30 
Overall (All Graduates),2013,"38.01 Philosophy, logic and ethics",2,"$34,400", 20 
Overall (All Graduates),2005,38.02 Religion/religious studies,2,"$29,000", 20 
Overall (All Graduates),2006,38.02 Religion/religious studies,2,"$32,100", 20 
Overall (All Graduates),2007,38.02 Religion/religious studies,2,"$38,500", 30 
Overall (All Graduates),2008,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2009,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2010,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2011,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2012,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2013,38.02 Religion/religious studies,2,n/a, n/a 
Overall (All Graduates),2005,40.05 Chemistry,2,"$50,600", 40 
Overall (All Graduates),2006,40.05 Chemistry,2,"$50,900", 60 
Overall (All Graduates),2007,40.05 Chemistry,2,"$57,100", 60 
Overall (All Graduates),2008,40.05 Chemistry,2,"$57,900", 80 
Overall (All Graduates),2009,40.05 Chemistry,2,"$51,400", 70 
Overall (All Graduates),2010,40.05 Chemistry,2,"$53,600", 70 
Overall (All Graduates),2011,40.05 Chemistry,2,"$54,200", 80 
Overall (All Graduates),2012,40.05 Chemistry,2,"$46,100", 80 
Overall (All Graduates),2013,40.05 Chemistry,2,"$50,400", 80 
Overall (All Graduates),2005,40.06 Geological and Earth sciences/geosciences,2,"$97,000", 120 
Overall (All Graduates),2006,40.06 Geological and Earth sciences/geosciences,2,"$91,900", 110 
Overall (All Graduates),2007,40.06 Geological and Earth sciences/geosciences,2,"$82,700", 150 
Overall (All Graduates),2008,40.06 Geological and Earth sciences/geosciences,2,"$78,900", 140 
Overall (All Graduates),2009,40.06 Geological and Earth sciences/geosciences,2,"$81,000", 120 
Overall (All Graduates),2010,40.06 Geological and Earth sciences/geosciences,2,"$73,400", 150 
Overall (All Graduates),2011,40.06 Geological and Earth sciences/geosciences,2,"$71,800", 160 
Overall (All Graduates),2012,40.06 Geological and Earth sciences/geosciences,2,"$82,500", 190 
Overall (All Graduates),2013,40.06 Geological and Earth sciences/geosciences,2,"$64,800", 190 
Overall (All Graduates),2005,40.08 Physics,2,"$72,500", 20 
Overall (All Graduates),2006,40.08 Physics,2,"$75,000", 30 
Overall (All Graduates),2007,40.08 Physics,2,"$59,300", 30 
Overall (All Graduates),2008,40.08 Physics,2,"$62,300", 20 
Overall (All Graduates),2009,40.08 Physics,2,n/a, n/a 
Overall (All Graduates),2010,40.08 Physics,2,n/a, n/a 
Overall (All Graduates),2011,40.08 Physics,2,n/a, n/a 
Overall (All Graduates),2012,40.08 Physics,2,"$37,600", 30 
Overall (All Graduates),2013,40.08 Physics,2,"$66,100", 30 
Overall (All Graduates),2005,41.03 Physical science technologies/technicians,2,"$49,200", 40 
Overall (All Graduates),2006,41.03 Physical science technologies/technicians,2,"$49,600", 40 
Overall (All Graduates),2007,41.03 Physical science technologies/technicians,2,"$51,400", 40 
Overall (All Graduates),2008,41.03 Physical science technologies/technicians,2,"$50,400", 50 
Overall (All Graduates),2009,41.03 Physical science technologies/technicians,2,"$48,200", 60 
Overall (All Graduates),2010,41.03 Physical science technologies/technicians,2,"$51,600", 50 
Overall (All Graduates),2011,41.03 Physical science technologies/technicians,2,"$54,300", 50 
Overall (All Graduates),2012,41.03 Physical science technologies/technicians,2,"$57,300", 20 
Overall (All Graduates),2013,41.03 Physical science technologies/technicians,2,"$51,400", 40 
