Credential,Graduating Cohort,Field of Study (CIP code),Years After Graduation,Median Income, Cohort Size 
Overall (All Graduates),2008,45.02 Anthropology,1,"$32,400", 70 
Overall (All Graduates),2009,45.02 Anthropology,1,"$27,000", 80 
Overall (All Graduates),2010,45.02 Anthropology,1,"$33,900", 60 
Overall (All Graduates),2011,45.02 Anthropology,1,"$32,100", 70 
Overall (All Graduates),2012,45.02 Anthropology,1,"$44,000", 80 
Overall (All Graduates),2013,45.02 Anthropology,1,"$35,600", 70 
Overall (All Graduates),2014,45.02 Anthropology,1,"$31,200", 100 
Overall (All Graduates),2005,45.03 Archaeology,1,n/a,n/a
Overall (All Graduates),2006,45.03 Archaeology,1,"$47,600", 30 
Overall (All Graduates),2007,45.03 Archaeology,1,"$39,700", 20 
Overall (All Graduates),2008,45.03 Archaeology,1,"$34,000", 20 
Overall (All Graduates),2009,45.03 Archaeology,1,"$28,000", 30 
Overall (All Graduates),2010,45.03 Archaeology,1,n/a,n/a
Overall (All Graduates),2011,45.03 Archaeology,1,n/a,n/a
Overall (All Graduates),2012,45.03 Archaeology,1,n/a,n/a
Overall (All Graduates),2013,45.03 Archaeology,1,"$36,900", 30 
Overall (All Graduates),2014,45.03 Archaeology,1,n/a,n/a
Overall (All Graduates),2005,45.04 Criminology,1,n/a,n/a
Overall (All Graduates),2006,45.04 Criminology,1,n/a,n/a
Overall (All Graduates),2007,45.04 Criminology,1,n/a,n/a
Overall (All Graduates),2008,45.04 Criminology,1,n/a,n/a
Overall (All Graduates),2009,45.04 Criminology,1,"$41,800", 30 
Overall (All Graduates),2010,45.04 Criminology,1,"$47,400", 40 
Overall (All Graduates),2011,45.04 Criminology,1,"$44,700", 50 
Overall (All Graduates),2012,45.04 Criminology,1,"$43,400", 60 
Overall (All Graduates),2013,45.04 Criminology,1,"$45,000", 60 
Overall (All Graduates),2014,45.04 Criminology,1,"$41,900", 60 
Overall (All Graduates),2005,45.06 Economics,1,"$43,700", 200 
Overall (All Graduates),2006,45.06 Economics,1,"$46,900", 200 
Overall (All Graduates),2007,45.06 Economics,1,"$50,200", 170 
Overall (All Graduates),2008,45.06 Economics,1,"$47,900", 180 
Overall (All Graduates),2009,45.06 Economics,1,"$45,900", 140 
Overall (All Graduates),2010,45.06 Economics,1,"$45,300", 140 
Overall (All Graduates),2011,45.06 Economics,1,"$43,300", 140 
Overall (All Graduates),2012,45.06 Economics,1,"$49,600", 150 
Overall (All Graduates),2013,45.06 Economics,1,"$47,500", 130 
Overall (All Graduates),2014,45.06 Economics,1,"$43,300", 160 
Overall (All Graduates),2005,45.07 Geography and cartography,1,"$50,700", 90 
Overall (All Graduates),2006,45.07 Geography and cartography,1,"$47,900", 80 
Overall (All Graduates),2007,45.07 Geography and cartography,1,"$57,100", 100 
Overall (All Graduates),2008,45.07 Geography and cartography,1,"$49,900", 110 
Overall (All Graduates),2009,45.07 Geography and cartography,1,"$49,700", 70 
Overall (All Graduates),2010,45.07 Geography and cartography,1,"$46,800", 60 
Overall (All Graduates),2011,45.07 Geography and cartography,1,"$59,500", 70 
Overall (All Graduates),2012,45.07 Geography and cartography,1,"$60,500", 50 
Overall (All Graduates),2013,45.07 Geography and cartography,1,"$52,000", 60 
Overall (All Graduates),2014,45.07 Geography and cartography,1,"$53,600", 70 
Overall (All Graduates),2005,45.09 International relations and national security studies,1,"$23,500", 40 
Overall (All Graduates),2006,45.09 International relations and national security studies,1,"$36,000", 30 
Overall (All Graduates),2007,45.09 International relations and national security studies,1,"$39,800", 40 
Overall (All Graduates),2008,45.09 International relations and national security studies,1,"$40,700", 30 
Overall (All Graduates),2009,45.09 International relations and national security studies,1,"$41,400", 30 
Overall (All Graduates),2010,45.09 International relations and national security studies,1,"$37,800", 40 
Overall (All Graduates),2011,45.09 International relations and national security studies,1,"$29,100", 30 
Overall (All Graduates),2012,45.09 International relations and national security studies,1,"$41,100", 30 
Overall (All Graduates),2013,45.09 International relations and national security studies,1,"$32,500", 30 
Overall (All Graduates),2014,45.09 International relations and national security studies,1,"$43,900", 30 
Overall (All Graduates),2005,45.10 Political science and government,1,"$32,500", 100 
Overall (All Graduates),2006,45.10 Political science and government,1,"$41,200", 140 
Overall (All Graduates),2007,45.10 Political science and government,1,"$43,200", 170 
Overall (All Graduates),2008,45.10 Political science and government,1,"$42,700", 140 
Overall (All Graduates),2009,45.10 Political science and government,1,"$37,700", 160 
Overall (All Graduates),2010,45.10 Political science and government,1,"$37,200", 150 
Overall (All Graduates),2011,45.10 Political science and government,1,"$37,900", 110 
Overall (All Graduates),2012,45.10 Political science and government,1,"$39,900", 160 
Overall (All Graduates),2013,45.10 Political science and government,1,"$36,400", 120 
Overall (All Graduates),2014,45.10 Political science and government,1,"$36,400", 140 
Overall (All Graduates),2005,45.11 Sociology,1,"$41,300", 170 
Overall (All Graduates),2006,45.11 Sociology,1,"$40,900", 190 
Overall (All Graduates),2007,45.11 Sociology,1,"$44,400", 200 
Overall (All Graduates),2008,45.11 Sociology,1,"$40,800", 190 
Overall (All Graduates),2009,45.11 Sociology,1,"$41,700", 180 
Overall (All Graduates),2010,45.11 Sociology,1,"$36,700", 170 
Overall (All Graduates),2011,45.11 Sociology,1,"$40,600", 140 
Overall (All Graduates),2012,45.11 Sociology,1,"$38,800", 150 
Overall (All Graduates),2013,45.11 Sociology,1,"$38,900", 170 
Overall (All Graduates),2014,45.11 Sociology,1,"$38,400", 160 
Overall (All Graduates),2005,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2006,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2007,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2008,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2009,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2010,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2011,45.12 Urban studies/affairs,1,n/a,n/a
Overall (All Graduates),2012,45.12 Urban studies/affairs,1,"$45,600", 20 
Overall (All Graduates),2013,45.12 Urban studies/affairs,1,"$44,900", 30 
Overall (All Graduates),2014,45.12 Urban studies/affairs,1,"$37,400", 20 
Overall (All Graduates),2005,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2006,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2007,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2008,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2009,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2010,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2011,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2012,46.02 Carpentry/carpenter,1,"$22,300", 20 
Overall (All Graduates),2013,46.02 Carpentry/carpenter,1,"$36,700", 30 
Overall (All Graduates),2014,46.02 Carpentry/carpenter,1,n/a,n/a
Overall (All Graduates),2005,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2006,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2007,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2008,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2009,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2010,46.03 Electrical and power transmission installers,1,"$31,200", 30 
Overall (All Graduates),2011,46.03 Electrical and power transmission installers,1,"$33,700", 20 
Overall (All Graduates),2012,46.03 Electrical and power transmission installers,1,n/a,n/a
Overall (All Graduates),2013,46.03 Electrical and power transmission installers,1,"$45,900", 90 
Overall (All Graduates),2014,46.03 Electrical and power transmission installers,1,"$38,200", 80 
Overall (All Graduates),2005,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2006,"46.04 Building/construction finishing, management and inspection",1,"$18,800", 50 
Overall (All Graduates),2007,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2008,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2009,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2010,"46.04 Building/construction finishing, management and inspection",1,"$24,800", 30 
Overall (All Graduates),2011,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2012,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2013,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2014,"46.04 Building/construction finishing, management and inspection",1,n/a,n/a
Overall (All Graduates),2005,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2006,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2007,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2008,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2009,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2010,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2011,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2012,46.05 Plumbing and related water supply services,1,n/a,n/a
Overall (All Graduates),2013,46.05 Plumbing and related water supply services,1,"$38,200", 20 
Overall (All Graduates),2014,46.05 Plumbing and related water supply services,1,"$31,100", 20 
Overall (All Graduates),2005,47.01 Electrical/electronics maintenance and repair technology,1,"$38,300", 30 
Overall (All Graduates),2006,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2007,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2008,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2009,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2010,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2011,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2012,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2013,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2014,47.01 Electrical/electronics maintenance and repair technology,1,n/a,n/a
Overall (All Graduates),2005,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,n/a,n/a
Overall (All Graduates),2006,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,n/a,n/a
Overall (All Graduates),2007,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,n/a,n/a
Overall (All Graduates),2008,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,n/a,n/a
Overall (All Graduates),2009,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,"$41,800", 20 
Overall (All Graduates),2010,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,"$44,400", 30 
Overall (All Graduates),2011,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,"$49,200", 20 
Overall (All Graduates),2012,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,n/a,n/a
Overall (All Graduates),2013,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,"$40,400", 30 
Overall (All Graduates),2014,"47.02 Heating, air conditioning, ventilation and refrigeration maintenance technology/technician",1,"$49,900", 30 
Overall (All Graduates),2005,47.03 Heavy/industrial equipment maintenance technologies,1,"$45,600", 30 
Overall (All Graduates),2006,47.03 Heavy/industrial equipment maintenance technologies,1,"$87,100", 40 
Overall (All Graduates),2007,47.03 Heavy/industrial equipment maintenance technologies,1,"$66,700", 50 
Overall (All Graduates),2008,47.03 Heavy/industrial equipment maintenance technologies,1,"$59,600", 50 
Overall (All Graduates),2009,47.03 Heavy/industrial equipment maintenance technologies,1,"$62,500", 30 
Overall (All Graduates),2010,47.03 Heavy/industrial equipment maintenance technologies,1,n/a,n/a
Overall (All Graduates),2011,47.03 Heavy/industrial equipment maintenance technologies,1,"$65,700", 40 
Overall (All Graduates),2012,47.03 Heavy/industrial equipment maintenance technologies,1,"$61,900", 40 
Overall (All Graduates),2013,47.03 Heavy/industrial equipment maintenance technologies,1,"$62,300", 130 
Overall (All Graduates),2014,47.03 Heavy/industrial equipment maintenance technologies,1,"$70,500", 120 
Overall (All Graduates),2005,47.05 Stationary energy sources installer and operator,1,"$60,500", 20 
Overall (All Graduates),2006,47.05 Stationary energy sources installer and operator,1,"$94,000", 210 
Overall (All Graduates),2007,47.05 Stationary energy sources installer and operator,1,"$101,900", 220 
Overall (All Graduates),2008,47.05 Stationary energy sources installer and operator,1,"$106,400", 250 
Overall (All Graduates),2009,47.05 Stationary energy sources installer and operator,1,"$109,100", 220 
Overall (All Graduates),2010,47.05 Stationary energy sources installer and operator,1,"$109,300", 250 
Overall (All Graduates),2011,47.05 Stationary energy sources installer and operator,1,"$125,000", 290 
Overall (All Graduates),2012,47.05 Stationary energy sources installer and operator,1,"$117,900", 270 
Overall (All Graduates),2013,47.05 Stationary energy sources installer and operator,1,"$116,800", 310 
Overall (All Graduates),2014,47.05 Stationary energy sources installer and operator,1,"$97,800", 390 
Overall (All Graduates),2005,47.06 Vehicle maintenance and repair technologies,1,"$41,800", 110 
Overall (All Graduates),2006,47.06 Vehicle maintenance and repair technologies,1,"$39,900", 180 
Overall (All Graduates),2007,47.06 Vehicle maintenance and repair technologies,1,"$41,400", 150 
Overall (All Graduates),2008,47.06 Vehicle maintenance and repair technologies,1,"$39,800", 160 
Overall (All Graduates),2009,47.06 Vehicle maintenance and repair technologies,1,"$35,700", 140 
Overall (All Graduates),2010,47.06 Vehicle maintenance and repair technologies,1,"$39,500", 200 
Overall (All Graduates),2011,47.06 Vehicle maintenance and repair technologies,1,"$38,900", 160 
Overall (All Graduates),2012,47.06 Vehicle maintenance and repair technologies,1,"$38,900", 140 
Overall (All Graduates),2013,47.06 Vehicle maintenance and repair technologies,1,"$39,300", 190 
Overall (All Graduates),2014,47.06 Vehicle maintenance and repair technologies,1,"$38,500", 160 
Overall (All Graduates),2005,48.05 Precision metal working,1,"$24,200", 40 
Overall (All Graduates),2006,48.05 Precision metal working,1,"$36,600", 30 
Overall (All Graduates),2007,48.05 Precision metal working,1,"$39,700", 50 
Overall (All Graduates),2008,48.05 Precision metal working,1,"$26,700", 30 
Overall (All Graduates),2009,48.05 Precision metal working,1,"$35,200", 30 
Overall (All Graduates),2010,48.05 Precision metal working,1,"$56,400", 30 
Overall (All Graduates),2011,48.05 Precision metal working,1,"$51,500", 40 
Overall (All Graduates),2012,48.05 Precision metal working,1,"$53,400", 50 
Overall (All Graduates),2013,48.05 Precision metal working,1,"$42,900", 90 
Overall (All Graduates),2014,48.05 Precision metal working,1,"$32,400", 70 
Overall (All Graduates),2005,48.07 Woodworking,1,"$29,400", 20 
Overall (All Graduates),2006,48.07 Woodworking,1,n/a,n/a
Overall (All Graduates),2007,48.07 Woodworking,1,n/a,n/a
Overall (All Graduates),2008,48.07 Woodworking,1,n/a,n/a
Overall (All Graduates),2009,48.07 Woodworking,1,n/a,n/a
Overall (All Graduates),2010,48.07 Woodworking,1,"$32,700", 20 
Overall (All Graduates),2011,48.07 Woodworking,1,"$34,200", 30 
Overall (All Graduates),2012,48.07 Woodworking,1,"$24,700", 30 
Overall (All Graduates),2013,48.07 Woodworking,1,"$36,000", 40 
Overall (All Graduates),2014,48.07 Woodworking,1,"$38,800", 20 
Overall (All Graduates),2005,48.08 Boilermaking/boilermaker,1,"$100,400", 190 
Overall (All Graduates),2006,48.08 Boilermaking/boilermaker,1,n/a,n/a
Overall (All Graduates),2007,48.08 Boilermaking/boilermaker,1,n/a,n/a
Overall (All Graduates),2008,48.08 Boilermaking/boilermaker,1,n/a,n/a
Overall (All Graduates),2009,48.08 Boilermaking/boilermaker,1,"$99,500", 20 
Overall (All Graduates),2010,48.08 Boilermaking/boilermaker,1,"$102,200", 40 
Overall (All Graduates),2011,48.08 Boilermaking/boilermaker,1,"$106,200", 40 
Overall (All Graduates),2012,48.08 Boilermaking/boilermaker,1,"$137,100", 30 
Overall (All Graduates),2013,48.08 Boilermaking/boilermaker,1,"$142,200", 60 
Overall (All Graduates),2014,48.08 Boilermaking/boilermaker,1,"$106,600", 70 
Overall (All Graduates),2005,49.02 Ground transportation,1,"$51,100", 50 
Overall (All Graduates),2006,49.02 Ground transportation,1,"$57,900", 50 
Overall (All Graduates),2007,49.02 Ground transportation,1,"$50,700", 60 
Overall (All Graduates),2008,49.02 Ground transportation,1,"$20,600", 60 
Overall (All Graduates),2009,49.02 Ground transportation,1,"$31,200", 50 
Overall (All Graduates),2010,49.02 Ground transportation,1,n/a,n/a
Overall (All Graduates),2011,49.02 Ground transportation,1,"$52,900", 40 
Overall (All Graduates),2012,49.02 Ground transportation,1,"$46,200", 50 
Overall (All Graduates),2013,49.02 Ground transportation,1,"$45,000", 40 
Overall (All Graduates),2014,49.02 Ground transportation,1,"$44,700", 40 
Overall (All Graduates),2005,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2006,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2007,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2008,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2009,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2010,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2011,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2012,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2013,"50.01 Visual, digital and performing arts, general",1,"$18,600", 20 
Overall (All Graduates),2014,"50.01 Visual, digital and performing arts, general",1,n/a,n/a
Overall (All Graduates),2005,50.04 Design and applied arts,1,"$30,700", 180 
Overall (All Graduates),2006,50.04 Design and applied arts,1,"$32,800", 270 
Overall (All Graduates),2007,50.04 Design and applied arts,1,"$33,000", 230 
Overall (All Graduates),2008,50.04 Design and applied arts,1,"$32,300", 250 
Overall (All Graduates),2009,50.04 Design and applied arts,1,"$31,700", 220 
Overall (All Graduates),2010,50.04 Design and applied arts,1,"$32,700", 240 
Overall (All Graduates),2011,50.04 Design and applied arts,1,"$34,300", 250 
Overall (All Graduates),2012,50.04 Design and applied arts,1,"$34,300", 210 
Overall (All Graduates),2013,50.04 Design and applied arts,1,"$32,800", 210 
Overall (All Graduates),2014,50.04 Design and applied arts,1,"$35,700", 180 
Overall (All Graduates),2005,50.05 Drama/theatre arts and stagecraft,1,"$24,000", 90 
Overall (All Graduates),2006,50.05 Drama/theatre arts and stagecraft,1,"$23,800", 90 
Overall (All Graduates),2007,50.05 Drama/theatre arts and stagecraft,1,"$23,700", 90 
Overall (All Graduates),2008,50.05 Drama/theatre arts and stagecraft,1,"$21,900", 70 
Overall (All Graduates),2009,50.05 Drama/theatre arts and stagecraft,1,"$22,500", 90 
Overall (All Graduates),2010,50.05 Drama/theatre arts and stagecraft,1,"$20,300", 80 
Overall (All Graduates),2011,50.05 Drama/theatre arts and stagecraft,1,"$25,500", 90 
Overall (All Graduates),2012,50.05 Drama/theatre arts and stagecraft,1,"$22,900", 80 
Overall (All Graduates),2013,50.05 Drama/theatre arts and stagecraft,1,"$25,100", 80 
Overall (All Graduates),2014,50.05 Drama/theatre arts and stagecraft,1,"$23,200", 60 
Overall (All Graduates),2005,50.06 Film/video and photographic arts,1,"$25,100", 20 
Overall (All Graduates),2006,50.06 Film/video and photographic arts,1,"$24,800", 30 
Overall (All Graduates),2007,50.06 Film/video and photographic arts,1,"$34,500", 40 
Overall (All Graduates),2008,50.06 Film/video and photographic arts,1,"$25,500", 40 
Overall (All Graduates),2009,50.06 Film/video and photographic arts,1,"$22,800", 30 
Overall (All Graduates),2010,50.06 Film/video and photographic arts,1,"$26,800", 30 
Overall (All Graduates),2011,50.06 Film/video and photographic arts,1,"$23,500", 30 
Overall (All Graduates),2012,50.06 Film/video and photographic arts,1,"$25,700", 40 
Overall (All Graduates),2013,50.06 Film/video and photographic arts,1,"$27,200", 40 
Overall (All Graduates),2014,50.06 Film/video and photographic arts,1,"$23,800", 40 
Overall (All Graduates),2005,50.07 Fine arts and art studies,1,"$27,400", 130 
Overall (All Graduates),2006,50.07 Fine arts and art studies,1,"$25,000", 130 
Overall (All Graduates),2007,50.07 Fine arts and art studies,1,"$27,300", 140 
Overall (All Graduates),2008,50.07 Fine arts and art studies,1,"$23,300", 150 
Overall (All Graduates),2009,50.07 Fine arts and art studies,1,"$24,100", 120 
Overall (All Graduates),2010,50.07 Fine arts and art studies,1,"$23,500", 120 
Overall (All Graduates),2011,50.07 Fine arts and art studies,1,"$27,600", 130 
Overall (All Graduates),2012,50.07 Fine arts and art studies,1,"$29,400", 120 
Overall (All Graduates),2013,50.07 Fine arts and art studies,1,"$25,600", 140 
Overall (All Graduates),2014,50.07 Fine arts and art studies,1,"$25,800", 130 
Overall (All Graduates),2005,50.09 Music,1,"$25,200", 60 
Overall (All Graduates),2006,50.09 Music,1,"$24,000", 50 
Overall (All Graduates),2007,50.09 Music,1,"$21,500", 60 
Overall (All Graduates),2008,50.09 Music,1,"$18,600", 60 
Overall (All Graduates),2009,50.09 Music,1,"$21,600", 40 
Overall (All Graduates),2010,50.09 Music,1,"$22,900", 50 
Overall (All Graduates),2011,50.09 Music,1,"$21,300", 60 
Overall (All Graduates),2012,50.09 Music,1,"$30,800", 50 
Overall (All Graduates),2013,50.09 Music,1,"$28,600", 60 
Overall (All Graduates),2014,50.09 Music,1,"$24,200", 50 
Overall (All Graduates),2005,51.02 Communication disorders sciences and services,1,"$67,700", 50 
Overall (All Graduates),2006,51.02 Communication disorders sciences and services,1,"$65,800", 60 
Overall (All Graduates),2007,51.02 Communication disorders sciences and services,1,"$65,600", 40 
Overall (All Graduates),2008,51.02 Communication disorders sciences and services,1,"$70,200", 40 
Overall (All Graduates),2009,51.02 Communication disorders sciences and services,1,"$66,600", 60 
Overall (All Graduates),2010,51.02 Communication disorders sciences and services,1,"$65,600", 70 
Overall (All Graduates),2011,51.02 Communication disorders sciences and services,1,"$65,800", 80 
Overall (All Graduates),2012,51.02 Communication disorders sciences and services,1,"$63,600", 70 
Overall (All Graduates),2013,51.02 Communication disorders sciences and services,1,"$61,900", 90 
Overall (All Graduates),2014,51.02 Communication disorders sciences and services,1,"$65,700", 60 
Overall (All Graduates),2005,51.06 Dental support services and allied professions,1,"$40,300", 130 
Overall (All Graduates),2006,51.06 Dental support services and allied professions,1,"$44,700", 70 
Overall (All Graduates),2007,51.06 Dental support services and allied professions,1,"$42,700", 120 
Overall (All Graduates),2008,51.06 Dental support services and allied professions,1,"$43,400", 140 
Overall (All Graduates),2009,51.06 Dental support services and allied professions,1,"$45,100", 160 
Overall (All Graduates),2010,51.06 Dental support services and allied professions,1,"$43,000", 160 
Overall (All Graduates),2011,51.06 Dental support services and allied professions,1,"$46,100", 160 
Overall (All Graduates),2012,51.06 Dental support services and allied professions,1,"$45,500", 170 
Overall (All Graduates),2013,51.06 Dental support services and allied professions,1,"$46,400", 170 
Overall (All Graduates),2014,51.06 Dental support services and allied professions,1,"$45,400", 150 
Overall (All Graduates),2005,51.07 Health and medical administrative services,1,"$32,000", 320 
Overall (All Graduates),2006,51.07 Health and medical administrative services,1,"$34,000", 260 
Overall (All Graduates),2007,51.07 Health and medical administrative services,1,"$36,900", 270 
Overall (All Graduates),2008,51.07 Health and medical administrative services,1,"$37,900", 210 
Overall (All Graduates),2009,51.07 Health and medical administrative services,1,"$36,300", 280 
Overall (All Graduates),2010,51.07 Health and medical administrative services,1,"$37,600", 340 
Overall (All Graduates),2011,51.07 Health and medical administrative services,1,"$38,400", 340 
Overall (All Graduates),2012,51.07 Health and medical administrative services,1,"$36,000", 470 
Overall (All Graduates),2013,51.07 Health and medical administrative services,1,"$35,900", 360 
Overall (All Graduates),2014,51.07 Health and medical administrative services,1,"$34,400", 440 
Overall (All Graduates),2005,51.08 Allied health and medical assisting services,1,"$35,600", 530 
Overall (All Graduates),2006,51.08 Allied health and medical assisting services,1,"$36,500", 480 
Overall (All Graduates),2007,51.08 Allied health and medical assisting services,1,"$37,400", 590 
Overall (All Graduates),2008,51.08 Allied health and medical assisting services,1,"$38,600", 640 
Overall (All Graduates),2009,51.08 Allied health and medical assisting services,1,"$38,600", 660 
Overall (All Graduates),2010,51.08 Allied health and medical assisting services,1,"$39,700", 630 
Overall (All Graduates),2011,51.08 Allied health and medical assisting services,1,"$37,800", 750 
Overall (All Graduates),2012,51.08 Allied health and medical assisting services,1,"$39,500", 870 
Overall (All Graduates),2013,51.08 Allied health and medical assisting services,1,"$38,200", 890 
Overall (All Graduates),2014,51.08 Allied health and medical assisting services,1,"$39,000", 810 
Overall (All Graduates),2005,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$66,700", 290 
Overall (All Graduates),2006,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$66,600", 220 
Overall (All Graduates),2007,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$71,300", 230 
Overall (All Graduates),2008,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$74,100", 240 
Overall (All Graduates),2009,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$74,900", 250 
Overall (All Graduates),2010,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$69,500", 300 
Overall (All Graduates),2011,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$75,400", 300 
Overall (All Graduates),2012,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$75,300", 270 
Overall (All Graduates),2013,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$70,800", 350 
Overall (All Graduates),2014,"51.09 Allied health diagnostic, intervention and treatment professions",1,"$76,300", 290 
Overall (All Graduates),2005,51.10 Clinical/medical laboratory science/research and allied professions,1,"$64,100", 70 
Overall (All Graduates),2006,51.10 Clinical/medical laboratory science/research and allied professions,1,"$62,300", 80 
Overall (All Graduates),2007,51.10 Clinical/medical laboratory science/research and allied professions,1,"$64,600", 90 
Overall (All Graduates),2008,51.10 Clinical/medical laboratory science/research and allied professions,1,"$70,800", 80 
Overall (All Graduates),2009,51.10 Clinical/medical laboratory science/research and allied professions,1,"$69,600", 90 
Overall (All Graduates),2010,51.10 Clinical/medical laboratory science/research and allied professions,1,"$65,300", 110 
Overall (All Graduates),2011,51.10 Clinical/medical laboratory science/research and allied professions,1,"$69,500", 120 
Overall (All Graduates),2012,51.10 Clinical/medical laboratory science/research and allied professions,1,"$67,700", 110 
Overall (All Graduates),2013,51.10 Clinical/medical laboratory science/research and allied professions,1,"$65,800", 110 
Overall (All Graduates),2014,51.10 Clinical/medical laboratory science/research and allied professions,1,"$56,900", 180 
Overall (All Graduates),2005,51.12 Medicine (MD),1,"$64,400", 30 
Overall (All Graduates),2006,51.12 Medicine (MD),1,"$59,700", 40 
Overall (All Graduates),2007,51.12 Medicine (MD),1,"$60,700", 40 
Overall (All Graduates),2008,51.12 Medicine (MD),1,"$64,600", 50 
Overall (All Graduates),2009,51.12 Medicine (MD),1,"$62,900", 50 
Overall (All Graduates),2010,51.12 Medicine (MD),1,"$62,100", 60 
Overall (All Graduates),2011,51.12 Medicine (MD),1,"$61,700", 60 
Overall (All Graduates),2012,51.12 Medicine (MD),1,"$62,300", 50 
Overall (All Graduates),2013,51.12 Medicine (MD),1,"$61,000", 40 
Overall (All Graduates),2014,51.12 Medicine (MD),1,"$64,100", 40 
Overall (All Graduates),2005,"51.14 Medical scientist (MS, MSc, PhD)",1,"$60,300", 20 
